basename,dirname,is_bad,block,day,run,strain_name,strain_code,channel,timestamp
1.2_5_ed3048_c4_Set0_Pos0_Ch3_15012018_141902.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,5,ED3048,C4,3,2018-01-15 14:19:02
1.2_6_ju1568_91_Set0_Pos0_Ch4_15012018_154643.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,6,JU1568,91,4,2018-01-15 15:46:43
1.2_6_ju1568_91_Set0_Pos0_Ch3_15012018_154643.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,6,JU1568,91,3,2018-01-15 15:46:43
1.2_9_cb4856_oo_Set0_Pos0_Ch3_15012018_192913.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,9,CB4856,OO,3,2018-01-15 19:29:13
1.2_8_lkc34_ae_ju311_79_Set0_Pos0_Ch3_15012018_182709.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,8,LKC34,AE,3,2018-01-15 18:27:09
1.2_7_n2_6b_ed3048_c4_Set0_Pos0_Ch3_15012018_170355.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,7,N2,6B,3,2018-01-15 17:03:55
1.2_7_n2_6b_ed3048_c4_Set0_Pos0_Ch4_15012018_170355.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,7,ED3048,C4,4,2018-01-15 17:03:55
1.2_9_cb4856_oo_Set0_Pos0_Ch4_15012018_192913.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,9,CB4856,OO,4,2018-01-15 19:29:13
1.2_8_lkc34_ae_ju311_79_Set0_Pos0_Ch4_15012018_182709.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,8,JU311,79,4,2018-01-15 18:27:09
1.2_1_lkc34_ae_Set0_Pos0_Ch5_15012018_084535.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,1,LKC34,AE,5,2018-01-15 08:45:35
1.2_1_lkc34_ae_Set0_Pos0_Ch6_15012018_084535.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,1,LKC34,AE,6,2018-01-15 08:45:35
1.2_2_eca246_8f_Set0_Pos0_Ch5_15012018_095238.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,2,ECA246,8F,5,2018-01-15 09:52:38
1.2_2_eca246_8f_Set0_Pos0_Ch6_15012018_095238.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,2,ECA246,8F,6,2018-01-15 09:52:38
1.2_3_nic256_f3_Set0_Pos0_Ch6_15012018_105946.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,3,NIC256,F3,6,2018-01-15 10:59:46
1.2_3_nic256_f3_Set0_Pos0_Ch5_15012018_105946.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,3,NIC256,F3,5,2018-01-15 10:59:46
1.2_4_nic277_e3_Set0_Pos0_Ch6_15012018_125602.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,4,NIC277,E3,6,2018-01-15 12:56:02
1.2_5_nic252_e2_Set0_Pos0_Ch6_15012018_141720.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,5,NIC252,E2,6,2018-01-15 14:17:20
1.2_4_nic277_e3_Set0_Pos0_Ch5_15012018_125602.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,4,NIC277,E3,5,2018-01-15 12:56:02
1.2_6_cx11271_cb_Set0_Pos0_Ch6_15012018_154502.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,6,CX11271,CB,6,2018-01-15 15:45:02
1.2_6_cx11271_cb_Set0_Pos0_Ch5_15012018_154502.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,6,CX11271,CB,5,2018-01-15 15:45:02
1.2_5_nic252_e2_Set0_Pos0_Ch5_15012018_141720.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,5,NIC252,E2,5,2018-01-15 14:17:20
1.2_7_nic252_e2_my23_6c_Set0_Pos0_Ch5_15012018_165449.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,7,NIC252,E2,5,2018-01-15 16:54:49
1.2_7_nic252_e2_my23_6c_Set0_Pos0_Ch6_15012018_165449.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,7,MY23,6C,6,2018-01-15 16:54:49
1.2_8_ed3048_c4_nic252_e2_Set0_Pos0_Ch5_15012018_182456.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,8,ED3048,C4,5,2018-01-15 18:24:56
1.2_8_ed3048_c4_nic252_e2_Set0_Pos0_Ch6_15012018_182456.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,8,NIC252,E2,6,2018-01-15 18:24:56
1.2_9_n2_6b_Set0_Pos0_Ch5_15012018_192627.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,9,N2,6B,5,2018-01-15 19:26:27
1.2_9_n2_6b_Set0_Pos0_Ch6_15012018_192627.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,9,N2,6B,6,2018-01-15 19:26:27
1.2_4_ju311_79_Set0_Pos0_Ch4_15012018_130134.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,False,1,2,4,JU311,79,4,2018-01-15 13:01:34
1.2_x_ju311_79_Set0_Pos0_Ch3_15012018_130134.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_1.2_180115,True,1,2,0,JU311,79,3,2018-01-15 13:01:34
1.3_1_n2_6b_Set0_Pos0_Ch2_16012018_094149.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,1,N2,6B,2,2018-01-16 09:41:49
1.3_2_da609_Set0_Pos0_Ch1_16012018_104126.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,2,DA609,XX,1,2018-01-16 10:41:26
1.3_2_da609_Set0_Pos0_Ch2_16012018_104126.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,2,DA609,XX,2,2018-01-16 10:41:26
1.3_1_n2_6b_Set0_Pos0_Ch1_16012018_094149.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,1,N2,6B,1,2018-01-16 09:41:49
1.3_3_ed3040_do_Set0_Pos0_Ch2_16012018_114352.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,3,ED3040,DO,2,2018-01-16 11:43:52
1.3_3_ed3040_do_Set0_Pos0_Ch1_16012018_114352.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,3,ED3040,DO,1,2018-01-16 11:43:52
1.3_4_ju830_b5_Set0_Pos0_Ch1_16012018_124636.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,4,JU830,B5,1,2018-01-16 12:46:36
1.3_4_ju830_b5_Set0_Pos0_Ch2_16012018_124636.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,4,JU830,B5,2,2018-01-16 12:46:36
1.3_9_ju311_79_Set0_Pos0_Ch3_16012018_181724.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,9,JU311,79,3,2018-01-16 18:17:24
1.3_5_ju311_79_Set0_Pos0_Ch2_16012018_135327.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,5,JU311,79,2,2018-01-16 13:53:27
1.3_6_eca246_8f_Set0_Pos0_Ch2_16012018_145913.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,6,ECA246,8F,2,2018-01-16 14:59:13
1.3_6_eca246_8f_Set0_Pos0_Ch1_16012018_145913.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,6,ECA246,8F,1,2018-01-16 14:59:13
1.3_7_nic277_e3_my16_74_Set0_Pos0_Ch1_16012018_160709.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,7,NIC277,E3,1,2018-01-16 16:07:09
1.3_8_brc20067_9d_cx11271_cb_Set0_Pos0_Ch1_16012018_171853.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,8,BRC20067,9D,1,2018-01-16 17:18:53
1.3_7_nic277_e3_my16_74_Set0_Pos0_Ch2_16012018_160709.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,7,MY16,74,2,2018-01-16 16:07:09
1.3_9_none_ju311_79_Set0_Pos0_Ch2_16012018_182002.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,9,JU311,79,2,2018-01-16 18:20:02
1.3_8_brc20067_9d_cx11271_cb_Set0_Pos0_Ch2_16012018_171853.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,8,CX11271,CB,2,2018-01-16 17:18:53
1.3_1_brc20067_9d_Set0_Pos0_Ch4_16012018_092224.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,1,BRC20067,9D,4,2018-01-16 09:22:24
1.3_1_brc20067_9d_Set0_Pos0_Ch3_16012018_092224.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,1,BRC20067,9D,3,2018-01-16 09:22:24
1.3_2_nic256_f3_Set0_Pos0_Ch4_16012018_103240.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,2,NIC256,F3,4,2018-01-16 10:32:40
1.3_2_nic256_f3_Set0_Pos0_Ch3_16012018_103240.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,2,NIC256,F3,3,2018-01-16 10:32:40
1.3_3_my16_74_Set0_Pos0_Ch4_16012018_113537.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,3,MY16,74,4,2018-01-16 11:35:37
1.3_3_my16_74_Set0_Pos0_Ch3_16012018_113537.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,3,MY16,74,3,2018-01-16 11:35:37
1.3_4_my23_6c_Set0_Pos0_Ch4_16012018_123843.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,4,MY23,6C,4,2018-01-16 12:38:43
1.3_5_ju1568_91_Set0_Pos0_Ch4_16012018_134859.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,5,JU1568,91,4,2018-01-16 13:48:59
1.3_5_ju1568_91_Set0_Pos0_Ch3_16012018_134859.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,5,JU1568,91,3,2018-01-16 13:48:59
1.3_4_my23_6c_Set0_Pos0_Ch3_16012018_123843.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,4,MY23,6C,3,2018-01-16 12:38:43
1.3_6_lkc34_ae_Set0_Pos0_Ch4_16012018_144730.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,6,LKC34,AE,4,2018-01-16 14:47:30
1.3_6_lkc34_ae_Set0_Pos0_Ch3_16012018_144730.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,6,LKC34,AE,3,2018-01-16 14:47:30
1.3_7_cx11271_cb_ed3040_do_Set0_Pos0_Ch3_16012018_155946.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,7,CX11271,CB,3,2018-01-16 15:59:46
1.3_7_cx11271_cb_ed3040_do_Set0_Pos0_Ch4_16012018_155946.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,7,ED3040,DO,4,2018-01-16 15:59:46
1.3_8_ju1568_91_nic277_e3_Set0_Pos0_Ch3_16012018_170957.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,8,JU1568,91,3,2018-01-16 17:09:57
1.3_8_ju1568_91_nic277_e3_Set0_Pos0_Ch4_16012018_170957.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,8,NIC277,E3,4,2018-01-16 17:09:57
1.3_9_ju311_79_Set0_Pos0_Ch4_16012018_181724.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,9,JU311,79,4,2018-01-16 18:17:24
1.3_1_cx11271_cb_Set0_Pos0_Ch6_16012018_091342.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,1,CX11271,CB,6,2018-01-16 09:13:42
1.3_1_cx11271_cb_Set0_Pos0_Ch5_16012018_091342.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,1,CX11271,CB,5,2018-01-16 09:13:42
1.3_2_cb4856_oo_Set0_Pos0_Ch6_16012018_103535.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,2,CB4856,OO,6,2018-01-16 10:35:35
1.3_3_ed3017_c1_Set0_Pos0_Ch6_16012018_112854.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,3,ED3017,C1,6,2018-01-16 11:28:54
1.3_2_cb4856_oo_Set0_Pos0_Ch5_16012018_103535.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,2,CB4856,OO,5,2018-01-16 10:35:35
1.3_3_ed3017_c1_Set0_Pos0_Ch5_16012018_112854.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,3,ED3017,C1,5,2018-01-16 11:28:54
1.3_4_ed3048_c4_Set0_Pos0_Ch6_16012018_123113.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,4,ED3048,C4,6,2018-01-16 12:31:13
1.3_4_ed3048_c4_Set0_Pos0_Ch5_16012018_123113.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,4,ED3048,C4,5,2018-01-16 12:31:13
1.3_5_nic252_e2_Set0_Pos0_Ch6_16012018_133916.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,5,NIC252,E2,6,2018-01-16 13:39:16
1.3_6_nic277_e3_Set0_Pos0_Ch6_16012018_144613.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,6,NIC277,E3,6,2018-01-16 14:46:13
1.3_5_nic252_e2_Set0_Pos0_Ch5_16012018_133916.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,5,NIC252,E2,5,2018-01-16 13:39:16
1.3_6_nic277_e3_Set0_Pos0_Ch5_16012018_144613.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,6,NIC277,E3,5,2018-01-16 14:46:13
1.3_7_eca246_8f_none_Set0_Pos0_Ch6_16012018_155817.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,7,NONE,NONE,6,2018-01-16 15:58:17
1.3_7_eca246_8f_none_Set0_Pos0_Ch5_16012018_155817.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,7,ECA246,8F,5,2018-01-16 15:58:17
1.3_8_ed3040_do_eca246_8f_Set0_Pos0_Ch5_16012018_165728.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,8,ED3040,DO,5,2018-01-16 16:57:28
1.3_9_nic256_f3_Set0_Pos0_Ch6_16012018_180747.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,9,NIC256,F3,6,2018-01-16 18:07:47
1.3_8_ed3040_do_eca246_8f_Set0_Pos0_Ch6_16012018_165728.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,8,ECA246,8F,6,2018-01-16 16:57:28
1.3_9_nic256_f3_Set0_Pos0_Ch5_16012018_180747.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,9,NIC256,F3,5,2018-01-16 18:07:47
1.3_5_ju311_79_Set0_Pos0_Ch1_16012018_135327.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,5,JU311,79,1,2018-01-16 13:53:27
1.3_9_none_ju311_79_Set0_Pos0_Ch1_16012018_182002.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_1.3_180116,False,1,3,9,NONE,NONE,1,2018-01-16 18:20:02
2.1_1_ju775_7a_Set0_Pos0_Ch2_17012018_093010.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,1,JU775,7A,2,2018-01-17 09:30:10
2.1_1_ju775_7a_Set0_Pos0_Ch1_17012018_093010.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,1,JU775,7A,1,2018-01-17 09:30:10
2.1_X_ju775_7a_Set0_Pos0_Ch2_17012018_092119.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,True,2,1,0,JU775,7A,2,2018-01-17 09:21:19
2.1_2_ju346_81_Set0_Pos0_Ch2_17012018_103555.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,2,JU346,81,2,2018-01-17 10:35:55
2.1_3_my23_6c_Set0_Pos0_Ch1_17012018_113557.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,3,MY23,6C,1,2018-01-17 11:35:57
2.1_2_ju346_81_Set0_Pos0_Ch1_17012018_103555.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,2,JU346,81,1,2018-01-17 10:35:55
2.1_3_my23_6c_Set0_Pos0_Ch2_17012018_113557.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,3,MY23,6C,2,2018-01-17 11:35:57
2.1_4_jt11398_77_Set0_Pos0_Ch1_17012018_125441.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,4,JT11398,77,1,2018-01-17 12:54:41
2.1_4_jt11398_77_Set0_Pos0_Ch2_17012018_125441.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,4,JT11398,77,2,2018-01-17 12:54:41
2.1_5_nic261_f6_Set0_Pos0_Ch2_17012018_140108.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,5,NIC261,F6,2,2018-01-17 14:01:08
2.1_5_nic261_f6_Set0_Pos0_Ch1_17012018_140108.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,5,NIC261,F6,1,2018-01-17 14:01:08
2.1_1_ju1581_87_Set0_Pos0_Ch4_17012018_091850.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,1,JU1581,87,4,2018-01-17 09:18:50
2.1_1_ju1581_87_Set0_Pos0_Ch3_17012018_091850.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,1,JU1581,87,3,2018-01-17 09:18:50
2.1_2_ju440_bo_Set0_Pos0_Ch4_17012018_102635.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,2,JU440,BO,4,2018-01-17 10:26:35
2.1_2_ju440_bo_Set0_Pos0_Ch3_17012018_102635.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,2,JU440,BO,3,2018-01-17 10:26:35
2.1_3_ju1172_7d_Set0_Pos0_Ch4_17012018_113238.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,3,JU1172,7D,4,2018-01-17 11:32:38
2.1_3_ju1172_7d_Set0_Pos0_Ch3_17012018_113238.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,3,JU1172,7D,3,2018-01-17 11:32:38
2.1_4_ed3049_c3_Set0_Pos0_Ch4_17012018_124510.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,4,ED3049,C3,4,2018-01-17 12:45:10
2.1_4_ed3049_c3_Set0_Pos0_Ch3_17012018_124510.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,4,ED3049,C3,3,2018-01-17 12:45:10
2.1_5_ju258_95_Set0_Pos0_Ch4_17012018_135451.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,5,JU258,95,4,2018-01-17 13:54:51
2.1_5_ju258_95_Set0_Pos0_Ch3_17012018_135451.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,5,JU258,95,3,2018-01-17 13:54:51
2.1_8_none_eca251_9b_Set0_Pos0_Ch6_17012018_165721.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,8,ECA251,9B,6,2018-01-17 16:57:21
2.1_4_da609_Set0_Pos0_Ch6_17012018_124323.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,4,DA609,XX,6,2018-01-17 12:43:23
2.1_6_ju774_82_Set0_Pos0_Ch4_17012018_145731.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,6,JU774,82,4,2018-01-17 14:57:31
2.1_2_n2_6b_Set0_Pos0_Ch6_17012018_101715.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,2,N2,6B,6,2018-01-17 10:17:15
2.1_1_cb4856_oo_Set0_Pos0_Ch5_17012018_091213.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,1,CB4856,OO,5,2018-01-17 09:12:13
2.1_3_nic1_e1_Set0_Pos0_Ch6_17012018_112246.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,3,NIC1,E1,6,2018-01-17 11:22:46
2.1_5_ju360_b6_Set0_Pos0_Ch6_17012018_134611.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,5,JU360,B6,6,2018-01-17 13:46:11
2.1_6_eca251_9b_Set0_Pos0_Ch6_17012018_145059.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,6,ECA251,9B,6,2018-01-17 14:50:59
2.1_6_ju774_82_Set0_Pos0_Ch3_17012018_145731.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,6,JU774,82,3,2018-01-17 14:57:31
2.1_7_jt11398_77_ju1172_7d_Set0_Pos0_Ch3_17012018_160207.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,7,JT11398,77,3,2018-01-17 16:02:07
2.1_3_nic1_e1_Set0_Pos0_Ch5_17012018_112246.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,3,NIC1,E1,5,2018-01-17 11:22:46
2.1_2_n2_6b_Set0_Pos0_Ch5_17012018_101715.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,2,N2,6B,5,2018-01-17 10:17:15
2.1_5_ju360_b6_Set0_Pos0_Ch5_17012018_134611.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,5,JU360,B6,5,2018-01-17 13:46:11
2.1_4_da609_Set0_Pos0_Ch5_17012018_124323.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,4,DA609,XX,5,2018-01-17 12:43:23
2.1_6_eca251_9b_Set0_Pos0_Ch5_17012018_145059.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_2.1_180117,False,2,1,6,ECA251,9B,5,2018-01-17 14:50:59
